accuracy,learning_rate_init,minibatch_size,AUC
0.8102935711631364,0.0001,1.0,0.7440630979542231
0.811965811965812,0.0001,2.0,0.7495438491830537
0.8114083983649201,0.0001,4.0,0.7522494185068715
0.8117800074321814,0.0001,10.0,0.7530577970850773
0.8117800074321814,0.0001,21.0,0.7534080415819151
0.8117800074321814,0.0001,46.0,0.753572454202458
0.8117800074321814,0.0001,100.0,0.7536343320524089
0.811965811965812,0.0001,215.0,0.753664675998058
0.811965811965812,0.0001,464.0,0.7536787571754506
0.811965811965812,0.0001,1000.0,0.7536860952538103
0.8138238573021181,0.00013990503141372943,1.0,0.7584235189774606
0.8145670754366406,0.00013990503141372943,2.0,0.7599280233676147
0.8154960981047937,0.00013990503141372943,4.0,0.7602752929678204
0.81438127090301,0.00013990503141372943,10.0,0.7605271675493516
0.8149386845039019,0.00013990503141372943,21.0,0.7606251408117739
0.8147528799702712,0.00013990503141372943,46.0,0.7606624261828981
0.8147528799702712,0.00013990503141372943,100.0,0.7606771023396174
0.8147528799702712,0.00013990503141372943,215.0,0.7606822588271134
0.8147528799702712,0.00013990503141372943,464.0,0.7606876136410514
0.8147528799702712,0.00013990503141372943,1000.0,0.7606893985790306
0.8160535117056856,0.00019573417814876596,1.0,0.7630526564636968
0.8162393162393162,0.00019573417814876596,2.0,0.7638437806414353
0.8164251207729468,0.00019573417814876596,4.0,0.7643322586684522
0.8162393162393162,0.00019573417814876596,10.0,0.7643723206097666
0.8160535117056856,0.00019573417814876596,21.0,0.7644294386251059
0.8160535117056856,0.00019573417814876596,46.0,0.7644659306904615
0.8162393162393162,0.00019573417814876596,100.0,0.7644845733760237
0.8160535117056856,0.00019573417814876596,215.0,0.7644931014130362
0.8160535117056856,0.00019573417814876596,464.0,0.7644952830038999
0.8160535117056856,0.00019573417814876596,1000.0,0.7644964729625529
0.8199554069119287,0.0002738419634264361,1.0,0.7651190196644634
0.8166109253065775,0.0002738419634264361,2.0,0.7660263631373021
0.8177257525083612,0.0002738419634264361,4.0,0.7659359262796817
0.8177257525083612,0.0002738419634264361,10.0,0.7661035121232989
0.8179115570419918,0.0002738419634264361,21.0,0.7660894309459061
0.8179115570419918,0.0002738419634264361,46.0,0.7661461523083613
0.8177257525083612,0.0002738419634264361,100.0,0.766159043527101
0.8179115570419918,0.0002738419634264361,215.0,0.7661665799319026
0.8179115570419918,0.0002738419634264361,464.0,0.7661717364193986
0.8179115570419918,0.0002738419634264361,1000.0,0.7661737196838201
0.8192121887774062,0.0003831186849557289,1.0,0.7674820792226873
0.8164251207729468,0.0003831186849557289,2.0,0.7685413407502134
0.8180973615756224,0.0003831186849557289,4.0,0.7685936989309411
0.8167967298402081,0.0003831186849557289,10.0,0.768730544176025
0.8175399479747306,0.0003831186849557289,21.0,0.7687614831010006
0.8179115570419918,0.0003831186849557289,46.0,0.7687380805808268
0.8175399479747306,0.0003831186849557289,100.0,0.7687505751466823
0.8175399479747306,0.0003831186849557289,215.0,0.7687531533904303
0.8179115570419918,0.0003831186849557289,464.0,0.7687539466961988
