accuracy,learning_rate_init,minibatch_size,AUC
0.8102935711631364,0.6105402296585329,71.0,0.7309479532058628
0.8127090301003345,0.6105402296585329,117.0,0.74061274251919
0.8106651802303976,0.6105402296585329,193.0,0.7346486833585822
0.8084355258268302,0.6105402296585329,316.0,0.7320041303451685
0.8114083983649201,0.6105402296585329,517.0,0.7348811293682606
0.8108509847640283,0.6105402296585329,848.0,0.7354363672064883
0.8106651802303976,0.6105402296585329,1389.0,0.7349778238193257
0.8114083983649201,0.6105402296585329,2275.0,0.7357006171580561
0.8114083983649201,0.6105402296585329,3727.0,0.7361351469423115
0.8101077666295058,0.6105402296585329,6105.0,0.733934962159671
0.810479375696767,0.6105402296585329,10000.0,0.7346308850186897
0.799702712746191,0.921055317689482,10.0,0.7113813412077558
0.8136380527684876,0.921055317689482,16.0,0.7405566547770348
0.8153102935711631,0.921055317689482,26.0,0.7472813535246174
0.8115942028985508,0.921055317689482,43.0,0.7466456545403913
0.8127090301003345,0.921055317689482,71.0,0.7334704843985255
0.81438127090301,0.921055317689482,117.0,0.744531253597506
0.81438127090301,0.921055317689482,193.0,0.7418975595402784
0.8130806391675957,0.921055317689482,316.0,0.7471974193687073
0.8145670754366406,0.921055317689482,517.0,0.7427213149978512
0.8128948346339651,0.921055317689482,848.0,0.7442127973619147
0.8141954663693795,0.921055317689482,1389.0,0.7446269854638777
0.81438127090301,0.921055317689482,2275.0,0.7423862761639803
0.8140096618357487,0.921055317689482,3727.0,0.7438478561319252
0.8136380527684876,0.921055317689482,6105.0,0.7420615843096915
0.8140096618357487,0.921055317689482,10000.0,0.7442838474452521
,1.3894954943731375,10.0,
,1.3894954943731375,16.0,
,1.3894954943731375,26.0,
,1.3894954943731375,43.0,
,1.3894954943731375,71.0,
,1.3894954943731375,117.0,
,1.3894954943731375,193.0,
,1.3894954943731375,316.0,
,1.3894954943731375,517.0,
,1.3894954943731375,848.0,
,1.3894954943731375,1389.0,
,1.3894954943731375,2275.0,
,1.3894954943731375,3727.0,
,1.3894954943731375,6105.0,
,1.3894954943731375,10000.0,
,2.096179992453128,10.0,
,2.096179992453128,16.0,
,2.096179992453128,26.0,
,2.096179992453128,43.0,
,2.096179992453128,71.0,
,2.096179992453128,117.0,
,2.096179992453128,193.0,
,2.096179992453128,316.0,
,2.096179992453128,517.0,
,2.096179992453128,848.0,
,2.096179992453128,1389.0,
,2.096179992453128,2275.0,
