accuracy,learning_rate_init,minibatch_size,AUC
0.8184689706428837,0.0031622776601683794,1.0,0.775801675144461
0.8156819026384243,0.0031622776601683794,2.0,0.7728085324795249
0.8075065031586771,0.0031622776601683794,4.0,0.7692539276568603
0.7905982905982906,0.0031622776601683794,10.0,0.7638911806611093
0.7755481233742103,0.0031622776601683794,21.0,0.7355156249504184
0.7755481233742103,0.0031622776601683794,46.0,0.7445257935437603
0.7755481233742103,0.0031622776601683794,100.0,0.5737760481949121
0.7755481233742103,0.0031622776601683794,215.0,0.688049364244757
0.7755481233742103,0.0031622776601683794,464.0,0.5399613898082422
0.7755481233742103,0.0031622776601683794,1000.0,0.493463557119602
0.8192121887774062,0.004136820402388507,1.0,0.7772123711274779
0.8173541434410999,0.004136820402388507,2.0,0.7734679678996753
0.8123374210330732,0.004136820402388507,4.0,0.7720610401190593
0.7987736900780379,0.004136820402388507,10.0,0.7553070172655068
0.7755481233742103,0.004136820402388507,21.0,0.741902529693435
0.7755481233742103,0.004136820402388507,46.0,0.6533487816410006
0.7755481233742103,0.004136820402388507,100.0,0.6296364755645958
0.7755481233742103,0.004136820402388507,215.0,0.5281621564589369
0.7755481233742103,0.004136820402388507,464.0,0.6448931337799115
0.7755481233742103,0.004136820402388507,1000.0,0.34379928412087446
0.819769602378298,0.0054116952654646375,1.0,0.7789647835703203
0.8162393162393162,0.0054116952654646375,2.0,0.7750896832171404
0.8149386845039019,0.0054116952654646375,4.0,0.7735921202524617
0.8019323671497585,0.0054116952654646375,10.0,0.7678555279132566
0.7755481233742103,0.0054116952654646375,21.0,0.7478628342593855
0.7755481233742103,0.0054116952654646375,46.0,0.7259787013267246
0.7755481233742103,0.0054116952654646375,100.0,0.6808191754697164
0.7755481233742103,0.0054116952654646375,215.0,0.5364022234774082
0.7755481233742103,0.0054116952654646375,464.0,0.5904608551201541
0.7755481233742103,0.0054116952654646375,1000.0,0.6548374199157827
0.8205128205128205,0.00707945784384138,1.0,0.7790377677010317
0.8160535117056856,0.00707945784384138,2.0,0.7735427369683661
0.8167967298402081,0.00707945784384138,4.0,0.7715190139526619
0.8049052396878483,0.00707945784384138,10.0,0.764142460263314
0.7907840951319213,0.00707945784384138,21.0,0.7613077804256563
0.7755481233742103,0.00707945784384138,46.0,0.7137695272214941
0.7755481233742103,0.00707945784384138,100.0,0.7315062575959028
0.7755481233742103,0.00707945784384138,215.0,0.5932229474799848
0.7755481233742103,0.00707945784384138,464.0,0.41031063473981155
0.7755481233742103,0.00707945784384138,1000.0,0.53532709583451
0.8199554069119287,0.009261187281287938,1.0,0.7798578475393242
0.8199554069119287,0.009261187281287938,2.0,0.7782022184002513
0.8188405797101449,0.009261187281287938,4.0,0.7746490018626819
0.8123374210330732,0.009261187281287938,10.0,0.772491408498526
0.799702712746191,0.009261187281287938,21.0,0.7647901944233778
0.7755481233742103,0.009261187281287938,46.0,0.7424025106540965
0.7755481233742103,0.009261187281287938,100.0,0.7259118653157198
0.7755481233742103,0.009261187281287938,215.0,0.5338364742953066
0.7755481233742103,0.009261187281287938,464.0,0.4204988623995279
0.7755481233742103,0.009261187281287938,1000.0,0.6425760859562667
0.8199554069119287,0.012115276586285882,1.0,0.7788005692762195
0.8210702341137124,0.012115276586285882,2.0,0.7789818396443452
0.8193979933110368,0.012115276586285882,4.0,0.7758758492338254
0.8075065031586771,0.012115276586285882,10.0,0.7729771099553527
0.802675585284281,0.012115276586285882,21.0,0.768771399423108
0.7755481233742103,0.012115276586285882,46.0,0.7437481555640879
0.7755481233742103,0.012115276586285882,100.0,0.7353857211308097
0.7755481233742103,0.012115276586285882,215.0,0.7057045824514419
0.7755481233742103,0.012115276586285882,464.0,0.6890911730453739
0.7755481233742103,0.012115276586285882,1000.0,0.5310696221008641
0.8203270159791899,0.015848931924611134,1.0,0.7775064892411871
0.8203270159791899,0.015848931924611134,2.0,0.7778650634485953
0.8156819026384243,0.015848931924611134,4.0,0.7773180791211441
0.8160535117056856,0.015848931924611134,10.0,0.7717861596702387
0.8021181716833891,0.015848931924611134,21.0,0.7666616027315105
0.7790784095131921,0.015848931924611134,46.0,0.7587707885776662
