accuracy,learning_rate_init,minibatch_size,AUC
0.8008175399479748,0.001,1.0,0.764271372450712
0.8091787439613527,0.001,2.0,0.76926404230541
0.8106651802303976,0.001,4.0,0.770268962387787
0.8121516164994426,0.001,10.0,0.7705854913894592
0.8128948346339651,0.001,21.0,0.7707106353744563
0.8132664437012264,0.001,46.0,0.7707752897945972
0.813452248234857,0.001,100.0,0.7707955190916966
0.8132664437012264,0.001,215.0,0.7708002789263082
0.8132664437012264,0.001,464.0,0.7708032538229405
0.8132664437012264,0.001,1000.0,0.7708080136575521
0.8179115570419918,0.0012710617996147444,1.0,0.772896986072724
0.8182831661092531,0.0012710617996147444,2.0,0.7737313454148513
0.8184689706428837,0.0012710617996147444,4.0,0.7741472359640411
0.8180973615756224,0.0012710617996147444,10.0,0.7742971707543068
0.8180973615756224,0.0012710617996147444,21.0,0.7743701548850184
0.8186547751765143,0.0012710617996147444,46.0,0.7744086302147954
0.8186547751765143,0.0012710617996147444,100.0,0.774418546536903
0.8188405797101449,0.0012710617996147444,215.0,0.7744272729003577
0.8188405797101449,0.0012710617996147444,464.0,0.7744324293878536
0.8188405797101449,0.0012710617996147444,1000.0,0.7744294544912214
0.8190263842437755,0.0016155980984398745,1.0,0.7760713991057857
0.8173541434410999,0.0016155980984398745,2.0,0.7766499173375389
0.8192121887774062,0.0016155980984398745,4.0,0.7768605400191028
0.8193979933110368,0.0016155980984398745,10.0,0.776945225409901
0.8190263842437755,0.0016155980984398745,21.0,0.7769688262565169
0.8190263842437755,0.0016155980984398745,46.0,0.7770019467723562
0.8190263842437755,0.0016155980984398745,100.0,0.7770126564002322
0.8190263842437755,0.0016155980984398745,215.0,0.7770190028463811
0.8190263842437755,0.0016155980984398745,464.0,0.7770197961521498
0.8190263842437755,0.0016155980984398745,1000.0,0.7770217794165712
0.8193979933110368,0.002053525026457146,1.0,0.7780977003652381
0.8195837978446674,0.002053525026457146,2.0,0.7783702008967529
0.819769602378298,0.002053525026457146,4.0,0.7785736838263992
0.8193979933110368,0.002053525026457146,10.0,0.7786480562422058
0.8188405797101449,0.002053525026457146,21.0,0.7786619390931563
0.8193979933110368,0.002053525026457146,46.0,0.778678598514297
0.8193979933110368,0.002053525026457146,100.0,0.7786797884729498
0.8193979933110368,0.002053525026457146,215.0,0.778678796840739
0.8193979933110368,0.002053525026457146,464.0,0.7786805817787185
0.8193979933110368,0.002053525026457146,1000.0,0.7786793918200655
0.8192121887774062,0.0026101572156825357,1.0,0.77905422879573
0.8175399479747306,0.0026101572156825357,2.0,0.7791607300951651
0.8190263842437755,0.0026101572156825357,4.0,0.7791520037317102
0.8188405797101449,0.0026101572156825357,10.0,0.7791472438970987
0.819769602378298,0.0026101572156825357,21.0,0.7791535903432476
0.8182831661092531,0.0026101572156825357,46.0,0.7791520037317103
0.8184689706428837,0.0026101572156825357,100.0,0.7791611267480493
0.8184689706428837,0.0026101572156825357,215.0,0.7791619200538178
0.8184689706428837,0.0026101572156825357,464.0,0.7791652916033345
0.8184689706428837,0.0026101572156825357,1000.0,0.7791652916033344
0.8201412114455593,0.003317671127842858,1.0,0.7792368874489507
0.819769602378298,0.003317671127842858,2.0,0.7791642999711236
0.8192121887774062,0.003317671127842858,4.0,0.7792789326546866
0.8199554069119287,0.003317671127842858,10.0,0.779289840609005
0.8205128205128205,0.003317671127842858,21.0,0.7792668347417155
0.8190263842437755,0.003317671127842858,46.0,0.7792727845349801
0.8192121887774062,0.003317671127842858,100.0,0.7792866673859306
0.8192121887774062,0.003317671127842858,215.0,0.7792916255469843
0.8190263842437755,0.003317671127842858,464.0,0.7792840891421826
0.8190263842437755,0.003317671127842858,1000.0,0.7792819075513189
0.8193979933110368,0.004216965034285823,1.0,0.779613906015479
0.8205128205128205,0.004216965034285823,2.0,0.7796216407467229
0.8210702341137124,0.004216965034285823,4.0,0.7796708257043763
0.8193979933110368,0.004216965034285823,10.0,0.779741628244224
0.8190263842437755,0.004216965034285823,21.0,0.7797721705163152
0.8192121887774062,0.004216965034285823,46.0,0.779758882644691
0.8190263842437755,0.004216965034285823,100.0,0.7797729638220838
0.8192121887774062,0.004216965034285823,215.0,0.7797549161158479
0.8193979933110368,0.004216965034285823,464.0,0.7797574943595961
0.8193979933110368,0.004216965034285823,1000.0,0.7797551144422902
0.8203270159791899,0.005360023165391796,1.0,0.7790772346630196
0.8205128205128205,0.005360023165391796,2.0,0.7787634822315374
0.8208844295800818,0.005360023165391796,4.0,0.7791147183605859
0.8210702341137124,0.005360023165391796,10.0,0.7796468282048761
0.8201412114455593,0.005360023165391796,21.0,0.7796615043615951
0.819769602378298,0.005360023165391796,46.0,0.7796498031015081
0.8203270159791899,0.005360023165391796,100.0,0.7796498031015083
0.8201412114455593,0.005360023165391796,215.0,0.7796394901265163
0.8201412114455593,0.005360023165391796,464.0,0.7796371102092107
0.8205128205128205,0.005360023165391796,1000.0,0.7796353252712312
0.8205128205128205,0.006812920690579615,1.0,0.7796678508077439
0.8203270159791899,0.006812920690579615,2.0,0.7788737517333731
0.8193979933110368,0.006812920690579615,4.0,0.7792200297013679
0.819769602378298,0.006812920690579615,10.0,0.779293608811406
0.819769602378298,0.006812920690579615,21.0,0.7792408539777937
0.8201412114455593,0.006812920690579615,46.0,0.7791861158797602
0.819769602378298,0.006812920690579615,100.0,0.779159540136512
0.819769602378298,0.006812920690579615,215.0,0.7791510120994996
0.819769602378298,0.006812920690579615,464.0,0.7791438723475821
0.819769602378298,0.006812920690579615,1000.0,0.7791387158600862
0.8177257525083612,0.008659643233600654,1.0,0.7775814566363201
0.8182831661092531,0.008659643233600654,2.0,0.7784659925683115
0.8182831661092531,0.008659643233600654,4.0,0.7781913104459331
0.8186547751765143,0.008659643233600654,10.0,0.7777881127890409
0.8184689706428837,0.008659643233600654,21.0,0.7776508708910729
0.8186547751765143,0.008659643233600654,46.0,0.7777345646496604
0.8180973615756224,0.008659643233600654,100.0,0.777724846653995
0.8188405797101449,0.008659643233600654,215.0,0.777686767977102
0.8188405797101449,0.008659643233600654,464.0,0.7776778432872052
0.8188405797101449,0.008659643233600654,1000.0,0.7776772483078788
0.8173541434410999,0.011006941712522098,1.0,0.7772919000307803
0.8162393162393162,0.011006941712522098,2.0,0.7772105861894985
0.8173541434410999,0.011006941712522098,4.0,0.7770779057996997
0.8171683389074693,0.011006941712522098,10.0,0.7773252188730616
0.8169825343738387,0.011006941712522098,21.0,0.7771707225746263
0.8173541434410999,0.011006941712522098,46.0,0.77712034765832
0.8175399479747306,0.011006941712522098,100.0,0.7771064648073694
0.8177257525083612,0.011006941712522098,215.0,0.7771042832165058
0.8177257525083612,0.011006941712522098,464.0,0.7770943668943981
0.8175399479747306,0.011006941712522098,1000.0,0.777092581956419
0.815867707172055,0.013990503141372942,1.0,0.7769916337973644
0.8160535117056856,0.013990503141372942,2.0,0.7762804351758125
0.8167967298402081,0.013990503141372942,4.0,0.77722823724285
0.8151244890375325,0.013990503141372942,10.0,0.775953196546264
0.815867707172055,0.013990503141372942,21.0,0.7754690817009744
0.8145670754366406,0.013990503141372942,46.0,0.7755741947153142
0.8149386845039019,0.013990503141372942,100.0,0.7755111269067103
0.8147528799702712,0.013990503141372942,215.0,0.77551846498507
0.8151244890375325,0.013990503141372942,464.0,0.7755176716793013
0.8151244890375325,0.013990503141372942,1000.0,0.7755162833942064
0.8136380527684876,0.01778279410038923,1.0,0.7770180112141702
0.8153102935711631,0.01778279410038923,2.0,0.7747648245048979
0.8147528799702712,0.01778279410038923,4.0,0.7749328070013994
0.81438127090301,0.01778279410038923,10.0,0.7747779140500798
0.8149386845039019,0.01778279410038923,21.0,0.7742507623668435
0.8141954663693795,0.01778279410038923,46.0,0.7741410878443343
0.8141954663693795,0.01778279410038923,100.0,0.7741008275765778
0.8147528799702712,0.01778279410038923,215.0,0.7740409329910484
0.81438127090301,0.01778279410038923,464.0,0.7740276451194243
0.8147528799702712,0.01778279410038923,1000.0,0.7740093990867464
0.8154960981047937,0.022603030271419206,1.0,0.771998765616224
0.8154960981047937,0.022603030271419206,2.0,0.7749655308643542
0.8160535117056856,0.022603030271419206,4.0,0.7726714889079987
0.8138238573021181,0.022603030271419206,10.0,0.7737027864071815
0.8140096618357487,0.022603030271419206,21.0,0.7735419436625975
0.8140096618357487,0.022603030271419206,46.0,0.7732303728219789
0.81438127090301,0.022603030271419206,100.0,0.7731246648283127
0.8141954663693795,0.022603030271419206,215.0,0.773082817949019
0.8141954663693795,0.022603030271419206,464.0,0.7731214916052382
0.8141954663693795,0.022603030271419206,1000.0,0.7731331928653252
0.8110367892976589,0.028729848333536655,1.0,0.7727131374608502
0.8154960981047937,0.028729848333536655,2.0,0.7703167590603451
0.8123374210330732,0.028729848333536655,4.0,0.7736843420480617
0.8147528799702712,0.028729848333536655,10.0,0.7726990562834576
0.8149386845039019,0.028729848333536655,21.0,0.7732708314161777
0.81438127090301,0.028729848333536655,46.0,0.772695486407499
0.81438127090301,0.028729848333536655,100.0,0.7724880369490095
0.8138238573021181,0.028729848333536655,215.0,0.7724852603788194
0.8140096618357487,0.028729848333536655,464.0,0.7724876402961252
0.8140096618357487,0.028729848333536655,1000.0,0.7724816905028606
0.8162393162393162,0.03651741272548377,1.0,0.773547893455862
0.8132664437012264,0.03651741272548377,2.0,0.7734124364958732
0.8145670754366406,0.03651741272548377,4.0,0.7707382027499151
0.813452248234857,0.03651741272548377,10.0,0.7727121458286396
0.8128948346339651,0.03651741272548377,21.0,0.7715172290146824
0.8151244890375325,0.03651741272548377,46.0,0.771577123600212
0.813452248234857,0.03651741272548377,100.0,0.7714087444508262
0.8132664437012264,0.03651741272548377,215.0,0.7713726490383547
0.8138238573021181,0.03651741272548377,464.0,0.7713720540590283
0.8138238573021181,0.03651741272548377,1000.0,0.7713635260220157
0.8130806391675957,0.046415888336127795,1.0,0.771537656638224
0.8166109253065775,0.046415888336127795,2.0,0.7736067964091807
0.8136380527684876,0.046415888336127795,4.0,0.76856315665885
0.8138238573021181,0.046415888336127795,10.0,0.7697731462824104
0.81438127090301,0.046415888336127795,21.0,0.7696557370286573
0.8132664437012264,0.046415888336127795,46.0,0.7702223556738814
0.8128948346339651,0.046415888336127795,100.0,0.7700119313187598
