accuracy,learning_rate_init,minibatch_size,AUC
0.8102935711631364,0.0001,1.0,0.7387296416406484
0.8102935711631364,0.0001,5.0,0.7361964805445973
0.810479375696767,0.0001,31.0,0.7366809134585386
0.8106651802303976,0.0001,177.0,0.7371667102416113
0.8106651802303976,0.0001,1000.0,0.7371667102416113
0.8136380527684876,0.00015283067326587687,1.0,0.7427396572289534
0.81438127090301,0.00015283067326587687,5.0,0.7438269667317201
0.813452248234857,0.00015283067326587687,31.0,0.7407014967959769
0.8132664437012264,0.00015283067326587687,177.0,0.7403626039663975
0.8130806391675957,0.00015283067326587687,1000.0,0.7400230587730587
0.8156819026384243,0.00023357214690901214,1.0,0.7484342047794346
0.8156819026384243,0.00023357214690901214,5.0,0.74510405795322
0.8149386845039019,0.00023357214690901214,31.0,0.7428966828427974
0.8149386845039019,0.00023357214690901214,177.0,0.7428966828427974
0.8149386845039019,0.00023357214690901214,1000.0,0.7428966828427974
0.8162393162393162,0.00035696988468260626,1.0,0.7460971428117631
0.8175399479747306,0.00035696988468260626,5.0,0.7493568363345661
0.8164251207729468,0.00035696988468260626,31.0,0.7460373731644293
0.8167967298402081,0.00035696988468260626,177.0,0.7469530241067585
0.8167967298402081,0.00035696988468260626,1000.0,0.7469530241067585
0.8173541434410999,0.000545559478116852,1.0,0.746314770222579
0.8190263842437755,0.000545559478116852,5.0,0.7521060318731669
0.8177257525083612,0.000545559478116852,31.0,0.748064258352096
0.8177257525083612,0.000545559478116852,177.0,0.748453265180776
0.8177257525083612,0.000545559478116852,1000.0,0.748453265180776
0.8151244890375325,0.0008337822234717892,1.0,0.7387113714048644
0.8195837978446674,0.0008337822234717892,5.0,0.7541303314913338
0.8182831661092531,0.0008337822234717892,31.0,0.7496915373175945
0.8184689706428837,0.0008337822234717892,177.0,0.7500147239000376
0.8184689706428837,0.0008337822234717892,1000.0,0.7500147239000376
0.8192121887774062,0.0012742749857031334,1.0,0.7579981860523686
0.8173541434410999,0.0012742749857031334,5.0,0.7466717794427075
0.8186547751765143,0.0012742749857031334,31.0,0.750887860525183
0.8188405797101449,0.0012742749857031334,177.0,0.7512110160616821
0.8188405797101449,0.0012742749857031334,1000.0,0.7512110160616821
0.8179115570419918,0.0019474830399087571,1.0,0.7489099242494656
0.8175399479747306,0.0019474830399087571,5.0,0.7472386922776029
0.8173541434410999,0.0019474830399087571,31.0,0.749028561148324
0.8175399479747306,0.0019474830399087571,177.0,0.7493568363345661
0.8175399479747306,0.0019474830399087571,1000.0,0.7490752962121677
0.8175399479747306,0.002976351441631319,1.0,0.7587056807250953
0.8154960981047937,0.002976351441631319,5.0,0.7445141462304121
0.8160535117056856,0.002976351441631319,31.0,0.7463002151867131
0.8160535117056856,0.002976351441631319,177.0,0.7463002151867131
0.8160535117056856,0.002976351441631319,1000.0,0.7463002151867131
0.8179115570419918,0.004548777947003778,1.0,0.7505921609005385
0.8156819026384243,0.004548777947003778,5.0,0.745367086625754
0.8149386845039019,0.004548777947003778,31.0,0.7435155626496408
0.8145670754366406,0.004548777947003778,177.0,0.7433599143800437
0.8147528799702712,0.004548777947003778,1000.0,0.7438276670837313
0.8153102935711631,0.0069519279617756054,1.0,0.750312764158918
0.8162393162393162,0.0069519279617756054,5.0,0.7454552671270936
0.8162393162393162,0.0069519279617756054,31.0,0.7473279489287614
0.8153102935711631,0.0069519279617756054,177.0,0.7445691366839916
0.8153102935711631,0.0069519279617756054,1000.0,0.7445691366839916
0.815867707172055,0.01062467830894041,1.0,0.7511658702564608
0.8141954663693795,0.01062467830894041,5.0,0.7439050575145775
0.81438127090301,0.01062467830894041,31.0,0.7421396513583858
0.8140096618357487,0.01062467830894041,177.0,0.7413481530677103
0.8141954663693795,0.01062467830894041,1000.0,0.7419270673460617
0.8180973615756224,0.01623776739188721,1.0,0.7519882266774027
0.81438127090301,0.01623776739188721,5.0,0.7446759893976784
0.8125232255667039,0.01623776739188721,31.0,0.7393681454923864
0.8125232255667039,0.01623776739188721,177.0,0.7386430938557328
0.8125232255667039,0.01623776739188721,1000.0,0.7386430938557328
0.8140096618357487,0.02481628922836824,1.0,0.7352042764413899
0.8128948346339651,0.02481628922836824,5.0,0.7406928812706025
0.8097361575622445,0.02481628922836824,31.0,0.731346286701209
0.808992939427722,0.02481628922836824,177.0,0.731103693840429
0.8086213303604608,0.02481628922836824,1000.0,0.7302060377322683
0.8128948346339651,0.0379269019073225,1.0,0.7447097177246471
0.8102935711631364,0.0379269019073225,5.0,0.7319251186832438
0.8130806391675957,0.0379269019073225,31.0,0.7400230587730587
0.8123374210330732,0.0379269019073225,177.0,0.7380701343330209
0.811965811965812,0.0379269019073225,1000.0,0.7371615814353245
0.8166109253065775,0.05796393953384967,1.0,0.7468886411024386
0.8127090301003345,0.05796393953384967,5.0,0.7430629682783699
0.8112225938312895,0.05796393953384967,31.0,0.7377010488433143
0.8115942028985508,0.05796393953384967,177.0,0.739063095158074
0.8115942028985508,0.05796393953384967,1000.0,0.739063095158074
0.8154960981047937,0.08858667904100823,1.0,0.7374587440981184
0.8154960981047937,0.08858667904100823,5.0,0.7451671303265714
0.8164251207729468,0.08858667904100823,31.0,0.7509535183500152
0.8156819026384243,0.08858667904100823,177.0,0.7476508867717563
0.8154960981047937,0.08858667904100823,1000.0,0.7473125710130647
,0.13538761800225432,1.0,
,0.13538761800225432,5.0,
,0.13538761800225432,31.0,
,0.13538761800225432,177.0,
,0.13538761800225432,1000.0,
,0.2069138081114788,1.0,
,0.2069138081114788,5.0,
,0.2069138081114788,31.0,
,0.2069138081114788,177.0,
,0.2069138081114788,1000.0,
,0.31622776601683794,1.0,
,0.31622776601683794,5.0,
,0.31622776601683794,31.0,
,0.31622776601683794,177.0,
