accuracy,learning_rate_init,minibatch_size
0.8060200668896321,0.15000000000000002,1801.0
0.7755481233742103,0.15000000000000002,1840.0
0.7755481233742103,0.15000000000000002,1880.0
0.7755481233742103,0.15000000000000002,1920.0
0.8108509847640283,0.15000000000000002,1960.0
0.7755481233742103,0.15000000000000002,2000.0
0.8075065031586771,0.16,50.0
0.8078781122259383,0.16,89.0
0.8097361575622445,0.16,129.0
0.808992939427722,0.16,169.0
0.8071348940914158,0.16,209.0
0.8080639167595689,0.16,248.0
0.808992939427722,0.16,288.0
0.8088071348940914,0.16,328.0
0.8082497212931996,0.16,368.0
0.8084355258268302,0.16,408.0
0.8093645484949833,0.16,447.0
0.8088071348940914,0.16,487.0
0.8095503530286139,0.16,527.0
0.8075065031586771,0.16,567.0
0.8088071348940914,0.16,607.0
0.8084355258268302,0.16,646.0
0.8073206986250464,0.16,686.0
0.7755481233742103,0.16,726.0
0.8076923076923077,0.16,766.0
0.8095503530286139,0.16,806.0
0.7755481233742103,0.16,845.0
0.806577480490524,0.16,885.0
0.7755481233742103,0.16,925.0
0.7755481233742103,0.16,965.0
0.8084355258268302,0.16,1005.0
0.8075065031586771,0.16,1044.0
0.7755481233742103,0.16,1084.0
0.8084355258268302,0.16,1124.0
0.7755481233742103,0.16,1164.0
0.8076923076923077,0.16,1204.0
0.8108509847640283,0.16,1243.0
0.7755481233742103,0.16,1283.0
0.8095503530286139,0.16,1323.0
0.8088071348940914,0.16,1363.0
0.7755481233742103,0.16,1403.0
0.8058342623560015,0.16,1442.0
0.7755481233742103,0.16,1482.0
0.8095503530286139,0.16,1522.0
0.8091787439613527,0.16,1562.0
0.8084355258268302,0.16,1602.0
0.7755481233742103,0.16,1641.0
0.8091787439613527,0.16,1681.0
0.7755481233742103,0.16,1721.0
0.7755481233742103,0.16,1761.0
0.7755481233742103,0.16,1801.0
0.8106651802303976,0.16,1840.0
0.7755481233742103,0.16,1880.0
0.7755481233742103,0.16,1920.0
0.7755481233742103,0.16,1960.0
0.7755481233742103,0.16,2000.0
0.8154960981047937,0.17,50.0
0.8088071348940914,0.17,89.0
0.8108509847640283,0.17,129.0
0.8084355258268302,0.17,169.0
0.8076923076923077,0.17,209.0
0.8080639167595689,0.17,248.0
0.8080639167595689,0.17,288.0
0.8093645484949833,0.17,328.0
0.8093645484949833,0.17,368.0
0.8095503530286139,0.17,408.0
0.8080639167595689,0.17,447.0
0.8095503530286139,0.17,487.0
0.8097361575622445,0.17,527.0
0.808992939427722,0.17,567.0
0.7755481233742103,0.17,607.0
0.808992939427722,0.17,646.0
0.8088071348940914,0.17,686.0
0.808992939427722,0.17,726.0
0.8082497212931996,0.17,766.0
0.7755481233742103,0.17,806.0
0.8086213303604608,0.17,845.0
0.8091787439613527,0.17,885.0
0.8075065031586771,0.17,925.0
0.7755481233742103,0.17,965.0
0.8095503530286139,0.17,1005.0
0.8101077666295058,0.17,1044.0
0.8076923076923077,0.17,1084.0
0.8086213303604608,0.17,1124.0
0.7755481233742103,0.17,1164.0
0.7755481233742103,0.17,1204.0
0.7755481233742103,0.17,1243.0
0.7755481233742103,0.17,1283.0
0.8043478260869565,0.17,1323.0
0.7755481233742103,0.17,1363.0
0.8082497212931996,0.17,1403.0
0.7755481233742103,0.17,1442.0
0.8075065031586771,0.17,1482.0
0.8095503530286139,0.17,1522.0
0.805091044221479,0.17,1562.0
0.8093645484949833,0.17,1602.0
0.7755481233742103,0.17,1641.0
0.7755481233742103,0.17,1681.0
0.7755481233742103,0.17,1721.0
0.7755481233742103,0.17,1761.0
0.8091787439613527,0.17,1801.0
0.7755481233742103,0.17,1840.0
0.8063916759568933,0.17,1880.0
0.8069490895577852,0.17,1920.0
0.8037904124860646,0.17,1960.0
0.7755481233742103,0.17,2000.0
0.8078781122259383,0.18000000000000002,50.0
0.8082497212931996,0.18000000000000002,89.0
0.8080639167595689,0.18000000000000002,129.0
0.8086213303604608,0.18000000000000002,169.0
0.8097361575622445,0.18000000000000002,209.0
0.8084355258268302,0.18000000000000002,248.0
0.8088071348940914,0.18000000000000002,288.0
0.8084355258268302,0.18000000000000002,328.0
0.8071348940914158,0.18000000000000002,368.0
0.8102935711631364,0.18000000000000002,408.0
0.8095503530286139,0.18000000000000002,447.0
0.8086213303604608,0.18000000000000002,487.0
0.8075065031586771,0.18000000000000002,527.0
0.8075065031586771,0.18000000000000002,567.0
0.8084355258268302,0.18000000000000002,607.0
0.7755481233742103,0.18000000000000002,646.0
0.7755481233742103,0.18000000000000002,686.0
0.8069490895577852,0.18000000000000002,726.0
0.8082497212931996,0.18000000000000002,766.0
0.7755481233742103,0.18000000000000002,806.0
0.8088071348940914,0.18000000000000002,845.0
0.8091787439613527,0.18000000000000002,885.0
0.8091787439613527,0.18000000000000002,925.0
0.7755481233742103,0.18000000000000002,965.0
0.808992939427722,0.18000000000000002,1005.0
0.8091787439613527,0.18000000000000002,1044.0
0.7755481233742103,0.18000000000000002,1084.0
0.7755481233742103,0.18000000000000002,1124.0
0.8076923076923077,0.18000000000000002,1164.0
0.8091787439613527,0.18000000000000002,1204.0
0.8076923076923077,0.18000000000000002,1243.0
0.8043478260869565,0.18000000000000002,1283.0
0.7755481233742103,0.18000000000000002,1323.0
0.8063916759568933,0.18000000000000002,1363.0
0.8056484578223708,0.18000000000000002,1403.0
0.8091787439613527,0.18000000000000002,1442.0
0.8084355258268302,0.18000000000000002,1482.0
0.7755481233742103,0.18000000000000002,1522.0
0.8086213303604608,0.18000000000000002,1562.0
0.7755481233742103,0.18000000000000002,1602.0
0.7755481233742103,0.18000000000000002,1641.0
0.7755481233742103,0.18000000000000002,1681.0
0.7755481233742103,0.18000000000000002,1721.0
0.7755481233742103,0.18000000000000002,1761.0
0.7755481233742103,0.18000000000000002,1801.0
0.7755481233742103,0.18000000000000002,1840.0
0.810479375696767,0.18000000000000002,1880.0
0.8024897807506504,0.18000000000000002,1920.0
0.7755481233742103,0.18000000000000002,1960.0
0.7755481233742103,0.18000000000000002,2000.0
0.8062058714232627,0.19,50.0
0.8086213303604608,0.19,89.0
0.8073206986250464,0.19,129.0
0.8080639167595689,0.19,169.0
0.8091787439613527,0.19,209.0
0.8088071348940914,0.19,248.0
0.8097361575622445,0.19,288.0
0.8091787439613527,0.19,328.0
0.8084355258268302,0.19,368.0
0.8095503530286139,0.19,408.0
0.8093645484949833,0.19,447.0
0.7755481233742103,0.19,487.0
0.8106651802303976,0.19,527.0
0.8067632850241546,0.19,567.0
0.8095503530286139,0.19,607.0
0.8075065031586771,0.19,646.0
0.8084355258268302,0.19,686.0
0.8071348940914158,0.19,726.0
0.808992939427722,0.19,766.0
0.8060200668896321,0.19,806.0
0.8067632850241546,0.19,845.0
0.8047194351542177,0.19,885.0
0.808992939427722,0.19,925.0
0.8054626532887402,0.19,965.0
0.7755481233742103,0.19,1005.0
0.8078781122259383,0.19,1044.0
0.8106651802303976,0.19,1084.0
0.8073206986250464,0.19,1124.0
0.8084355258268302,0.19,1164.0
0.7755481233742103,0.19,1204.0
0.8086213303604608,0.19,1243.0
0.8088071348940914,0.19,1283.0
0.8112225938312895,0.19,1323.0
0.7755481233742103,0.19,1363.0
0.808992939427722,0.19,1403.0
0.8106651802303976,0.19,1442.0
0.7755481233742103,0.19,1482.0
0.7755481233742103,0.19,1522.0
0.7755481233742103,0.19,1562.0
0.7755481233742103,0.19,1602.0
0.7755481233742103,0.19,1641.0
0.8078781122259383,0.19,1681.0
0.804162021553326,0.19,1721.0
0.7755481233742103,0.19,1761.0
0.7755481233742103,0.19,1801.0
0.7755481233742103,0.19,1840.0
0.7755481233742103,0.19,1880.0
0.7755481233742103,0.19,1920.0
0.8060200668896321,0.19,1960.0
0.8084355258268302,0.19,2000.0
0.8110367892976589,0.2,50.0
0.8078781122259383,0.2,89.0
0.808992939427722,0.2,129.0
0.8086213303604608,0.2,169.0
0.8088071348940914,0.2,209.0
0.8093645484949833,0.2,248.0
0.8095503530286139,0.2,288.0
0.808992939427722,0.2,328.0
0.8093645484949833,0.2,368.0
0.8088071348940914,0.2,408.0
0.8097361575622445,0.2,447.0
0.8082497212931996,0.2,487.0
0.7755481233742103,0.2,527.0
0.7755481233742103,0.2,567.0
0.8088071348940914,0.2,607.0
0.7755481233742103,0.2,646.0
0.810479375696767,0.2,686.0
0.8060200668896321,0.2,726.0
0.8102935711631364,0.2,766.0
0.7755481233742103,0.2,806.0
0.7755481233742103,0.2,845.0
0.7755481233742103,0.2,885.0
0.8086213303604608,0.2,925.0
0.7755481233742103,0.2,965.0
0.8088071348940914,0.2,1005.0
0.7755481233742103,0.2,1044.0
0.8082497212931996,0.2,1084.0
0.8099219620958752,0.2,1124.0
0.8030471943515421,0.2,1164.0
0.7755481233742103,0.2,1204.0
0.7755481233742103,0.2,1243.0
0.7755481233742103,0.2,1283.0
0.8084355258268302,0.2,1323.0
0.8084355258268302,0.2,1363.0
0.7755481233742103,0.2,1403.0
0.8097361575622445,0.2,1442.0
0.7755481233742103,0.2,1482.0
0.7755481233742103,0.2,1522.0
0.7755481233742103,0.2,1562.0
0.7755481233742103,0.2,1602.0
0.8063916759568933,0.2,1641.0
0.7755481233742103,0.2,1681.0
0.7755481233742103,0.2,1721.0
0.7755481233742103,0.2,1761.0
0.7755481233742103,0.2,1801.0
0.7755481233742103,0.2,1840.0
0.7755481233742103,0.2,1880.0
0.7755481233742103,0.2,1920.0
0.7755481233742103,0.2,1960.0
0.7755481233742103,0.2,2000.0
0.8097361575622445,0.21000000000000002,50.0
0.8069490895577852,0.21000000000000002,89.0
0.8086213303604608,0.21000000000000002,129.0
0.8080639167595689,0.21000000000000002,169.0
0.8084355258268302,0.21000000000000002,209.0
0.8062058714232627,0.21000000000000002,248.0
0.8088071348940914,0.21000000000000002,288.0
0.8069490895577852,0.21000000000000002,328.0
0.8084355258268302,0.21000000000000002,368.0
0.8095503530286139,0.21000000000000002,408.0
0.8082497212931996,0.21000000000000002,447.0
0.8082497212931996,0.21000000000000002,487.0
0.8093645484949833,0.21000000000000002,527.0
0.808992939427722,0.21000000000000002,567.0
0.7755481233742103,0.21000000000000002,607.0
0.8091787439613527,0.21000000000000002,646.0
0.7755481233742103,0.21000000000000002,686.0
0.7755481233742103,0.21000000000000002,726.0
0.805091044221479,0.21000000000000002,766.0
0.7755481233742103,0.21000000000000002,806.0
0.7755481233742103,0.21000000000000002,845.0
0.7755481233742103,0.21000000000000002,885.0
0.7755481233742103,0.21000000000000002,925.0
0.7755481233742103,0.21000000000000002,965.0
0.7755481233742103,0.21000000000000002,1005.0
0.8082497212931996,0.21000000000000002,1044.0
0.7755481233742103,0.21000000000000002,1084.0
0.8093645484949833,0.21000000000000002,1124.0
0.7755481233742103,0.21000000000000002,1164.0
0.8110367892976589,0.21000000000000002,1204.0
0.7755481233742103,0.21000000000000002,1243.0
0.7755481233742103,0.21000000000000002,1283.0
0.7755481233742103,0.21000000000000002,1323.0
0.7755481233742103,0.21000000000000002,1363.0
0.7755481233742103,0.21000000000000002,1403.0
0.7755481233742103,0.21000000000000002,1442.0
0.7755481233742103,0.21000000000000002,1482.0
0.8058342623560015,0.21000000000000002,1522.0
0.8078781122259383,0.21000000000000002,1562.0
0.7755481233742103,0.21000000000000002,1602.0
0.7755481233742103,0.21000000000000002,1641.0
0.8030471943515421,0.21000000000000002,1681.0
0.7755481233742103,0.21000000000000002,1721.0
0.8091787439613527,0.21000000000000002,1761.0
0.7755481233742103,0.21000000000000002,1801.0
0.7755481233742103,0.21000000000000002,1840.0
0.8052768487551096,0.21000000000000002,1880.0
0.7755481233742103,0.21000000000000002,1920.0
0.7755481233742103,0.21000000000000002,1960.0
0.8015607580824972,0.21000000000000002,2000.0
0.8056484578223708,0.22,50.0
0.8078781122259383,0.22,89.0
0.8091787439613527,0.22,129.0
0.8071348940914158,0.22,169.0
0.8088071348940914,0.22,209.0
0.8082497212931996,0.22,248.0
0.8088071348940914,0.22,288.0
0.8082497212931996,0.22,328.0
0.8063916759568933,0.22,368.0
0.8088071348940914,0.22,408.0
0.8082497212931996,0.22,447.0
0.808992939427722,0.22,487.0
0.8086213303604608,0.22,527.0
0.7755481233742103,0.22,567.0
0.8095503530286139,0.22,607.0
0.8076923076923077,0.22,646.0
0.7755481233742103,0.22,686.0
0.8078781122259383,0.22,726.0
0.8069490895577852,0.22,766.0
0.7755481233742103,0.22,806.0
0.7755481233742103,0.22,845.0
0.7755481233742103,0.22,885.0
0.8075065031586771,0.22,925.0
0.8091787439613527,0.22,965.0
0.7755481233742103,0.22,1005.0
0.8073206986250464,0.22,1044.0
0.8097361575622445,0.22,1084.0
0.7755481233742103,0.22,1124.0
0.7755481233742103,0.22,1164.0
0.7755481233742103,0.22,1204.0
0.8060200668896321,0.22,1243.0
0.7755481233742103,0.22,1283.0
0.7755481233742103,0.22,1323.0
0.7755481233742103,0.22,1363.0
0.7755481233742103,0.22,1403.0
0.805091044221479,0.22,1442.0
0.8078781122259383,0.22,1482.0
0.7755481233742103,0.22,1522.0
0.8088071348940914,0.22,1562.0
0.8075065031586771,0.22,1602.0
0.7755481233742103,0.22,1641.0
0.7755481233742103,0.22,1681.0
0.7755481233742103,0.22,1721.0
0.7755481233742103,0.22,1761.0
0.7755481233742103,0.22,1801.0
0.7755481233742103,0.22,1840.0
0.7755481233742103,0.22,1880.0
0.7755481233742103,0.22,1920.0
0.7755481233742103,0.22,1960.0
0.7755481233742103,0.22,2000.0
0.8073206986250464,0.23,50.0
0.8078781122259383,0.23,89.0
0.8080639167595689,0.23,129.0
0.8060200668896321,0.23,169.0
0.8084355258268302,0.23,209.0
0.8082497212931996,0.23,248.0
0.8088071348940914,0.23,288.0
0.8097361575622445,0.23,328.0
0.8093645484949833,0.23,368.0
0.8080639167595689,0.23,408.0
0.7755481233742103,0.23,447.0
0.8088071348940914,0.23,487.0
0.8093645484949833,0.23,527.0
0.8088071348940914,0.23,567.0
0.8076923076923077,0.23,607.0
0.8047194351542177,0.23,646.0
0.8075065031586771,0.23,686.0
0.7755481233742103,0.23,726.0
0.7755481233742103,0.23,766.0
0.7755481233742103,0.23,806.0
0.8097361575622445,0.23,845.0
0.7755481233742103,0.23,885.0
0.7755481233742103,0.23,925.0
0.7755481233742103,0.23,965.0
0.7755481233742103,0.23,1005.0
0.7755481233742103,0.23,1044.0
0.810479375696767,0.23,1084.0
0.7755481233742103,0.23,1124.0
0.8073206986250464,0.23,1164.0
0.8086213303604608,0.23,1204.0
0.7755481233742103,0.23,1243.0
0.7755481233742103,0.23,1283.0
0.7755481233742103,0.23,1323.0
0.7755481233742103,0.23,1363.0
0.7755481233742103,0.23,1403.0
0.7755481233742103,0.23,1442.0
0.7755481233742103,0.23,1482.0
0.7755481233742103,0.23,1522.0
0.7995169082125604,0.23,1562.0
0.7755481233742103,0.23,1602.0
0.8128948346339651,0.23,1641.0
0.7755481233742103,0.23,1681.0
0.7755481233742103,0.23,1721.0
0.7755481233742103,0.23,1761.0
0.7755481233742103,0.23,1801.0
0.7755481233742103,0.23,1840.0
0.7755481233742103,0.23,1880.0
0.7755481233742103,0.23,1920.0
0.7978446674098848,0.23,1960.0
0.7755481233742103,0.23,2000.0
0.8062058714232627,0.24000000000000002,50.0
0.808992939427722,0.24000000000000002,89.0
0.8086213303604608,0.24000000000000002,129.0
0.8095503530286139,0.24000000000000002,169.0
0.8082497212931996,0.24000000000000002,209.0
0.8091787439613527,0.24000000000000002,248.0
0.8086213303604608,0.24000000000000002,288.0
0.8086213303604608,0.24000000000000002,328.0
0.8093645484949833,0.24000000000000002,368.0
0.808992939427722,0.24000000000000002,408.0
0.8088071348940914,0.24000000000000002,447.0
0.8076923076923077,0.24000000000000002,487.0
0.8093645484949833,0.24000000000000002,527.0
0.808992939427722,0.24000000000000002,567.0
0.8095503530286139,0.24000000000000002,607.0
0.8088071348940914,0.24000000000000002,646.0
0.8080639167595689,0.24000000000000002,686.0
0.7755481233742103,0.24000000000000002,726.0
0.8063916759568933,0.24000000000000002,766.0
0.8095503530286139,0.24000000000000002,806.0
0.8093645484949833,0.24000000000000002,845.0
0.7755481233742103,0.24000000000000002,885.0
0.8091787439613527,0.24000000000000002,925.0
0.7755481233742103,0.24000000000000002,965.0
0.7755481233742103,0.24000000000000002,1005.0
0.8108509847640283,0.24000000000000002,1044.0
0.7755481233742103,0.24000000000000002,1084.0
0.7755481233742103,0.24000000000000002,1124.0
0.8093645484949833,0.24000000000000002,1164.0
0.7755481233742103,0.24000000000000002,1204.0
0.7755481233742103,0.24000000000000002,1243.0
0.7755481233742103,0.24000000000000002,1283.0
0.7755481233742103,0.24000000000000002,1323.0
0.8095503530286139,0.24000000000000002,1363.0
0.7755481233742103,0.24000000000000002,1403.0
0.7755481233742103,0.24000000000000002,1442.0
0.8088071348940914,0.24000000000000002,1482.0
0.7755481233742103,0.24000000000000002,1522.0
0.7755481233742103,0.24000000000000002,1562.0
0.8091787439613527,0.24000000000000002,1602.0
0.7755481233742103,0.24000000000000002,1641.0
0.7755481233742103,0.24000000000000002,1681.0
0.7755481233742103,0.24000000000000002,1721.0
0.7755481233742103,0.24000000000000002,1761.0
0.8115942028985508,0.24000000000000002,1801.0
0.7755481233742103,0.24000000000000002,1840.0
0.7755481233742103,0.24000000000000002,1880.0
0.7755481233742103,0.24000000000000002,1920.0
0.7755481233742103,0.24000000000000002,1960.0
0.7755481233742103,0.24000000000000002,2000.0
0.8097361575622445,0.25,50.0
0.808992939427722,0.25,89.0
0.808992939427722,0.25,129.0
0.8084355258268302,0.25,169.0
0.8084355258268302,0.25,209.0
0.8076923076923077,0.25,248.0
0.8091787439613527,0.25,288.0
0.8086213303604608,0.25,328.0
0.8088071348940914,0.25,368.0
0.7755481233742103,0.25,408.0
0.808992939427722,0.25,447.0
0.808992939427722,0.25,487.0
0.7755481233742103,0.25,527.0
0.8091787439613527,0.25,567.0
0.7755481233742103,0.25,607.0
0.8095503530286139,0.25,646.0
0.8093645484949833,0.25,686.0
0.8078781122259383,0.25,726.0
0.8099219620958752,0.25,766.0
0.808992939427722,0.25,806.0
0.7755481233742103,0.25,845.0
0.8069490895577852,0.25,885.0
0.808992939427722,0.25,925.0
0.7755481233742103,0.25,965.0
0.7755481233742103,0.25,1005.0
0.810479375696767,0.25,1044.0
0.8091787439613527,0.25,1084.0
0.7755481233742103,0.25,1124.0
0.810479375696767,0.25,1164.0
0.7755481233742103,0.25,1204.0
0.7755481233742103,0.25,1243.0
0.7755481233742103,0.25,1283.0
0.806577480490524,0.25,1323.0
0.7755481233742103,0.25,1363.0
0.8097361575622445,0.25,1403.0
0.8082497212931996,0.25,1442.0
0.8125232255667039,0.25,1482.0
0.7755481233742103,0.25,1522.0
0.7755481233742103,0.25,1562.0
0.7755481233742103,0.25,1602.0
0.7755481233742103,0.25,1641.0
0.7755481233742103,0.25,1681.0
0.8088071348940914,0.25,1721.0
0.7755481233742103,0.25,1761.0
0.7755481233742103,0.25,1801.0
0.7755481233742103,0.25,1840.0
0.7755481233742103,0.25,1880.0
0.7755481233742103,0.25,1920.0
0.7755481233742103,0.25,1960.0
0.7755481233742103,0.25,2000.0
0.8106651802303976,0.26,50.0
0.8086213303604608,0.26,89.0
0.8088071348940914,0.26,129.0
0.808992939427722,0.26,169.0
0.808992939427722,0.26,209.0
0.8078781122259383,0.26,248.0
0.8078781122259383,0.26,288.0
0.808992939427722,0.26,328.0
0.806577480490524,0.26,368.0
0.8069490895577852,0.26,408.0
0.808992939427722,0.26,447.0
0.8099219620958752,0.26,487.0
0.7755481233742103,0.26,527.0
0.8095503530286139,0.26,567.0
0.8076923076923077,0.26,607.0
0.7755481233742103,0.26,646.0
0.806577480490524,0.26,686.0
0.7755481233742103,0.26,726.0
0.8088071348940914,0.26,766.0
0.7755481233742103,0.26,806.0
0.7755481233742103,0.26,845.0
0.8099219620958752,0.26,885.0
0.8030471943515421,0.26,925.0
0.8097361575622445,0.26,965.0
0.7755481233742103,0.26,1005.0
0.8080639167595689,0.26,1044.0
0.7755481233742103,0.26,1084.0
0.7755481233742103,0.26,1124.0
0.7755481233742103,0.26,1164.0
0.8073206986250464,0.26,1204.0
0.8069490895577852,0.26,1243.0
0.7755481233742103,0.26,1283.0
0.8114083983649201,0.26,1323.0
0.8106651802303976,0.26,1363.0
0.7755481233742103,0.26,1403.0
0.7755481233742103,0.26,1442.0
0.7755481233742103,0.26,1482.0
0.7755481233742103,0.26,1522.0
0.8039762170196952,0.26,1562.0
0.7755481233742103,0.26,1602.0
0.7755481233742103,0.26,1641.0
0.7755481233742103,0.26,1681.0
0.7755481233742103,0.26,1721.0
0.7755481233742103,0.26,1761.0
0.7755481233742103,0.26,1801.0
0.7755481233742103,0.26,1840.0
0.7755481233742103,0.26,1880.0
0.7755481233742103,0.26,1920.0
0.7755481233742103,0.26,1960.0
0.7755481233742103,0.26,2000.0
0.8084355258268302,0.27,50.0
0.8063916759568933,0.27,89.0
0.810479375696767,0.27,129.0
0.8086213303604608,0.27,169.0
0.8088071348940914,0.27,209.0
0.8091787439613527,0.27,248.0
0.8078781122259383,0.27,288.0
0.808992939427722,0.27,328.0
0.8071348940914158,0.27,368.0
0.8095503530286139,0.27,408.0
0.7755481233742103,0.27,447.0
0.8084355258268302,0.27,487.0
0.7755481233742103,0.27,527.0
0.8095503530286139,0.27,567.0
0.8076923076923077,0.27,607.0
0.808992939427722,0.27,646.0
0.7755481233742103,0.27,686.0
0.8099219620958752,0.27,726.0
0.8102935711631364,0.27,766.0
0.8071348940914158,0.27,806.0
0.8052768487551096,0.27,845.0
0.7755481233742103,0.27,885.0
0.8069490895577852,0.27,925.0
0.7755481233742103,0.27,965.0
0.7755481233742103,0.27,1005.0
0.7755481233742103,0.27,1044.0
0.7755481233742103,0.27,1084.0
0.7755481233742103,0.27,1124.0
0.7755481233742103,0.27,1164.0
0.7755481233742103,0.27,1204.0
0.7755481233742103,0.27,1243.0
0.7755481233742103,0.27,1283.0
0.7755481233742103,0.27,1323.0
0.7755481233742103,0.27,1363.0
0.811965811965812,0.27,1403.0
0.7755481233742103,0.27,1442.0
0.7755481233742103,0.27,1482.0
0.7755481233742103,0.27,1522.0
0.8052768487551096,0.27,1562.0
0.7755481233742103,0.27,1602.0
0.7755481233742103,0.27,1641.0
0.7755481233742103,0.27,1681.0
0.7755481233742103,0.27,1721.0
0.7755481233742103,0.27,1761.0
0.7755481233742103,0.27,1801.0
0.7755481233742103,0.27,1840.0
0.8091787439613527,0.27,1880.0
0.7755481233742103,0.27,1920.0
0.7755481233742103,0.27,1960.0
0.7755481233742103,0.27,2000.0
0.8056484578223708,0.28,50.0
0.8076923076923077,0.28,89.0
0.8088071348940914,0.28,129.0
0.8093645484949833,0.28,169.0
0.8093645484949833,0.28,209.0
0.8071348940914158,0.28,248.0
0.808992939427722,0.28,288.0
0.808992939427722,0.28,328.0
0.8084355258268302,0.28,368.0
0.808992939427722,0.28,408.0
0.8093645484949833,0.28,447.0
0.8086213303604608,0.28,487.0
0.7755481233742103,0.28,527.0
0.8088071348940914,0.28,567.0
0.8112225938312895,0.28,607.0
0.8088071348940914,0.28,646.0
0.7755481233742103,0.28,686.0
0.7755481233742103,0.28,726.0
0.8084355258268302,0.28,766.0
0.7755481233742103,0.28,806.0
0.7755481233742103,0.28,845.0
0.7755481233742103,0.28,885.0
0.7755481233742103,0.28,925.0
0.7755481233742103,0.28,965.0
0.7755481233742103,0.28,1005.0
0.8060200668896321,0.28,1044.0
0.7755481233742103,0.28,1084.0
0.7755481233742103,0.28,1124.0
0.8078781122259383,0.28,1164.0
0.7755481233742103,0.28,1204.0
0.7755481233742103,0.28,1243.0
0.7755481233742103,0.28,1283.0
0.7755481233742103,0.28,1323.0
0.7755481233742103,0.28,1363.0
0.7755481233742103,0.28,1403.0
0.810479375696767,0.28,1442.0
0.7998885172798216,0.28,1482.0
0.8058342623560015,0.28,1522.0
0.8062058714232627,0.28,1562.0
0.7755481233742103,0.28,1602.0
0.7755481233742103,0.28,1641.0
0.7755481233742103,0.28,1681.0
0.8095503530286139,0.28,1721.0
0.8091787439613527,0.28,1761.0
0.7755481233742103,0.28,1801.0
0.7755481233742103,0.28,1840.0
0.7755481233742103,0.28,1880.0
0.7755481233742103,0.28,1920.0
0.7755481233742103,0.28,1960.0
0.7755481233742103,0.28,2000.0
0.8078781122259383,0.29000000000000004,50.0
0.8078781122259383,0.29000000000000004,89.0
0.8091787439613527,0.29000000000000004,129.0
0.8082497212931996,0.29000000000000004,169.0
0.8088071348940914,0.29000000000000004,209.0
0.8080639167595689,0.29000000000000004,248.0
0.8082497212931996,0.29000000000000004,288.0
0.8084355258268302,0.29000000000000004,328.0
0.8095503530286139,0.29000000000000004,368.0
0.806577480490524,0.29000000000000004,408.0
0.8095503530286139,0.29000000000000004,447.0
0.8086213303604608,0.29000000000000004,487.0
0.8093645484949833,0.29000000000000004,527.0
0.7755481233742103,0.29000000000000004,567.0
0.7755481233742103,0.29000000000000004,607.0
0.7755481233742103,0.29000000000000004,646.0
0.7755481233742103,0.29000000000000004,686.0
0.7755481233742103,0.29000000000000004,726.0
0.7755481233742103,0.29000000000000004,766.0
0.7755481233742103,0.29000000000000004,806.0
0.7755481233742103,0.29000000000000004,845.0
0.7755481233742103,0.29000000000000004,885.0
0.7755481233742103,0.29000000000000004,925.0
0.7755481233742103,0.29000000000000004,965.0
0.8086213303604608,0.29000000000000004,1005.0
0.7755481233742103,0.29000000000000004,1044.0
0.7755481233742103,0.29000000000000004,1084.0
0.7755481233742103,0.29000000000000004,1124.0
0.7755481233742103,0.29000000000000004,1164.0
0.7755481233742103,0.29000000000000004,1204.0
0.808992939427722,0.29000000000000004,1243.0
0.7755481233742103,0.29000000000000004,1283.0
0.8102935711631364,0.29000000000000004,1323.0
0.7755481233742103,0.29000000000000004,1363.0
0.8084355258268302,0.29000000000000004,1403.0
0.8043478260869565,0.29000000000000004,1442.0
0.7755481233742103,0.29000000000000004,1482.0
0.7755481233742103,0.29000000000000004,1522.0
0.7755481233742103,0.29000000000000004,1562.0
0.7755481233742103,0.29000000000000004,1602.0
0.7755481233742103,0.29000000000000004,1641.0
0.7755481233742103,0.29000000000000004,1681.0
0.7755481233742103,0.29000000000000004,1721.0
0.7755481233742103,0.29000000000000004,1761.0
0.7755481233742103,0.29000000000000004,1801.0
0.7755481233742103,0.29000000000000004,1840.0
0.7755481233742103,0.29000000000000004,1880.0
0.7755481233742103,0.29000000000000004,1920.0
0.7755481233742103,0.29000000000000004,1960.0
0.7755481233742103,0.29000000000000004,2000.0
0.8093645484949833,0.3,50.0
0.8080639167595689,0.3,89.0
0.8093645484949833,0.3,129.0
0.8076923076923077,0.3,169.0
0.808992939427722,0.3,209.0
0.8097361575622445,0.3,248.0
0.8073206986250464,0.3,288.0
0.7755481233742103,0.3,328.0
0.8075065031586771,0.3,368.0
0.7755481233742103,0.3,408.0
0.8093645484949833,0.3,447.0
0.7755481233742103,0.3,487.0
0.808992939427722,0.3,527.0
0.7755481233742103,0.3,567.0
0.8101077666295058,0.3,607.0
0.808992939427722,0.3,646.0
0.7755481233742103,0.3,686.0
0.7755481233742103,0.3,726.0
0.8076923076923077,0.3,766.0
0.7755481233742103,0.3,806.0
0.7755481233742103,0.3,845.0
0.8095503530286139,0.3,885.0
0.7755481233742103,0.3,925.0
0.8075065031586771,0.3,965.0
0.8075065031586771,0.3,1005.0
0.808992939427722,0.3,1044.0
0.7755481233742103,0.3,1084.0
0.7755481233742103,0.3,1124.0
0.7755481233742103,0.3,1164.0
0.7755481233742103,0.3,1204.0
0.8024897807506504,0.3,1243.0
0.7755481233742103,0.3,1283.0
0.7755481233742103,0.3,1323.0
0.7755481233742103,0.3,1363.0
0.8060200668896321,0.3,1403.0
0.8097361575622445,0.3,1442.0
