accuracy,learning_rate_init,minibatch_size,AUC
0.5930880713489409,0.0005,50.0,0.5784093505364334
0.6250464511334076,0.0005,55.0,0.6562601146485496
0.5674470457079153,0.0005,65.0,0.6796993252141132
0.29914529914529914,0.0005,80.0,0.4173738326505615
0.5912300260126347,0.0005,90.0,0.5559496742686514
0.5958751393534002,0.0005,110.0,0.6422795879252516
0.41118543292456333,0.0005,125.0,0.3774283089576914
0.6016350798959494,0.0005,150.0,0.6222763829699464
0.7058714232627276,0.0005,175.0,0.40632724814921767
0.5778520995912301,0.0005,205.0,0.4698807582099214
0.6646228167967299,0.0005,240.0,0.6795578192976388
0.6239316239316239,0.0005,285.0,0.580650835985619
0.3808992939427722,0.0005,335.0,0.38171751492208156
0.6265328874024526,0.0005,390.0,0.5636814306158908
0.39687848383500557,0.0005,460.0,0.4545848313590597
0.6473429951690821,0.0005,540.0,0.579716916769532
0.6092530657748049,0.0005,630.0,0.49442881191354865
0.6969528056484579,0.0005,740.0,0.6830519345554473
0.6945373467112598,0.0005,870.0,0.5799106817035131
0.6724266072092159,0.0005,1020.0,0.5813445818802616
0.611668524712003,0.0005,1195.0,0.5780577177545004
0.688034188034188,0.0005,1400.0,0.6012186763217268
0.696395392047566,0.0005,1645.0,0.6139839577707473
0.7818654775176515,0.0005,1925.0,0.7042084077718579
0.7868821999256782,0.0005,2260.0,0.711276960496546
0.7651430694908956,0.0005,2645.0,0.6514123222598425
0.7495354886659235,0.0005,3105.0,0.6475485265138653
0.7692307692307693,0.0005,3635.0,0.6602120664980629
0.7705314009661836,0.0005,4265.0,0.6239742556411974
0.7779635823114084,0.0005,5000.0,0.6686617645658872
0.6718691936083241,0.0006344805015839611,50.0,0.5861893002091154
0.6135265700483091,0.0006344805015839611,55.0,0.5168024145054373
0.6471571906354515,0.0006344805015839611,65.0,0.6722397719087254
0.4253065774804905,0.0006344805015839611,80.0,0.29677152317880795
0.5867707172054998,0.0006344805015839611,90.0,0.445481449337907
0.5620587142326273,0.0006344805015839611,110.0,0.5330620095387086
0.41620215533259014,0.0006344805015839611,125.0,0.4303874188051545
0.6568190263842437,0.0006344805015839611,150.0,0.6724707230506097
0.7369007803790413,0.0006344805015839611,175.0,0.7009830248431634
0.45076179858788556,0.0006344805015839611,205.0,0.43483766584057093
0.6986250464511334,0.0006344805015839611,240.0,0.6783884865947191
0.654775176514307,0.0006344805015839611,285.0,0.4776960099893062
0.5072463768115942,0.0006344805015839611,335.0,0.47822415330475315
0.5951319212188777,0.0006344805015839611,390.0,0.5098923246080276
0.47435897435897434,0.0006344805015839611,460.0,0.621262736524115
0.6373095503530286,0.0006344805015839611,540.0,0.5244863741801185
0.6845039018952063,0.0006344805015839611,630.0,0.513935605784151
0.728725380899294,0.0006344805015839611,740.0,0.5674603426446275
0.7801932367149759,0.0006344805015839611,870.0,0.7092403462621019
0.6523597175771089,0.0006344805015839611,1020.0,0.6022848792747282
0.7094017094017094,0.0006344805015839611,1195.0,0.6942361576076437
0.7506503158677071,0.0006344805015839611,1400.0,0.7015966468551773
0.7701597918989224,0.0006344805015839611,1645.0,0.6640312387945561
0.7751765143069491,0.0006344805015839611,1925.0,0.6783246254803466
0.7874396135265701,0.0006344805015839611,2260.0,0.6856819415048059
0.7855815681902638,0.0006344805015839611,2645.0,0.6954306777687165
0.7757339279078409,0.0006344805015839611,3105.0,0.6692619003798348
0.7723894463024897,0.0006344805015839611,3635.0,0.6569878735280212
0.7770345596432553,0.0006344805015839611,4265.0,0.6904078622948114
0.7755481233742103,0.0006344805015839611,5000.0,0.7106016589610232
