accuracy,learning_rate_init,minibatch_size,AUC
0.5930880713489409,0.0005,50.0,0.5550143667674694
0.6250464511334076,0.0005,55.0,0.6112063959484287
0.5674470457079153,0.0005,65.0,0.6146600526120385
0.29914529914529914,0.0005,80.0,0.4352138911013306
0.5912300260126347,0.0005,90.0,0.5455811678730202
0.5958751393534002,0.0005,110.0,0.5971053859115242
0.41118543292456333,0.0005,125.0,0.4147995554314473
0.6016350798959494,0.0005,150.0,0.5855247083014689
0.7058714232627276,0.0005,175.0,0.48419675411011714
0.5778520995912301,0.0005,205.0,0.48666215011249075
0.6646228167967299,0.0005,240.0,0.6340744263605987
0.6239316239316239,0.0005,285.0,0.5543111012036035
0.3808992939427722,0.0005,335.0,0.4058621726423746
0.6265328874024526,0.0005,390.0,0.5371645903210349
0.39687848383500557,0.0005,460.0,0.4517523331122654
0.6473429951690821,0.0005,540.0,0.5761692533723428
0.6092530657748049,0.0005,630.0,0.5122006460682179
0.6969528056484579,0.0005,740.0,0.651976560987761
0.6945373467112598,0.0005,870.0,0.5492426706480038
0.6724266072092159,0.0005,1020.0,0.5714584053919407
0.611668524712003,0.0005,1195.0,0.566993283873363
0.688034188034188,0.0005,1400.0,0.5915207116270067
0.696395392047566,0.0005,1645.0,0.5742641295690445
0.7818654775176515,0.0005,1925.0,0.6496612981020952
0.7868821999256782,0.0005,2260.0,0.6423073536271527
0.7651430694908956,0.0005,2645.0,0.6038802171753872
0.7495354886659235,0.0005,3105.0,0.6091120687193189
0.7692307692307693,0.0005,3635.0,0.5965155630725685
0.7705314009661836,0.0005,4265.0,0.5905893706546677
0.7779635823114084,0.0005,5000.0,0.6092044888413611
0.6718691936083241,0.0006344805015839611,50.0,0.5890402428150296
0.6135265700483091,0.0006344805015839611,55.0,0.5231911041864332
0.6471571906354515,0.0006344805015839611,65.0,0.6286966065552442
0.4253065774804905,0.0006344805015839611,80.0,0.3689034451682919
0.5867707172054998,0.0006344805015839611,90.0,0.47329435293221683
0.5620587142326273,0.0006344805015839611,110.0,0.5314801578361157
0.41620215533259014,0.0006344805015839611,125.0,0.44538684762500114
0.6568190263842437,0.0006344805015839611,150.0,0.627572690607577
0.7369007803790413,0.0006344805015839611,175.0,0.6697900436952817
0.45076179858788556,0.0006344805015839611,205.0,0.4564911451210109
0.6986250464511334,0.0006344805015839611,240.0,0.6330546317950606
0.654775176514307,0.0006344805015839611,285.0,0.5009606932857773
0.5072463768115942,0.0006344805015839611,335.0,0.4937894074640553
0.5951319212188777,0.0006344805015839611,390.0,0.5095672675693428
0.47435897435897434,0.0006344805015839611,460.0,0.5746457096437423
0.6373095503530286,0.0006344805015839611,540.0,0.5264652754198967
0.6845039018952063,0.0006344805015839611,630.0,0.5574799610962851
0.728725380899294,0.0006344805015839611,740.0,0.56246033471157
0.7801932367149759,0.0006344805015839611,870.0,0.6568185027464246
0.6523597175771089,0.0006344805015839611,1020.0,0.5644035371917611
0.7094017094017094,0.0006344805015839611,1195.0,0.6535318369471055
0.7506503158677071,0.0006344805015839611,1400.0,0.6554191113706103
0.7701597918989224,0.0006344805015839611,1645.0,0.6209380761383145
0.7751765143069491,0.0006344805015839611,1925.0,0.6424077068068809
